 Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,Label
11.0,8.0,186.0,306.0,93.0,93.0,93.0,0.0,153.0,153.0,153.0,0.0,14530.240614601467,344.1039778925508,889105.1666666665,2119396.6594007416,5147360.0,10.0,5070028.0,1267513.75,2498512.4136330104,5015081.0,10.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,268.0,232.0,172.3478458257072,171.75613206684358,93.0,153.0,117.0,32.863353450309965,388.79999999999995,0.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33613.445378151264,39.66666666666667,64.37649674635405,114.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,16806.722689075632,16806.722689075632,0.0,0.0,0.0,0.0,0.0,1.0
30.0,31.0,2420.0,5678.0,632.0,0.0,195.6904761904762,276.73976052723015,1344.0,0.0,575.8095238095239,675.4744105686802,1146.9299732745717,62085.39023104729,4139381.4851851854,15079788.428992439,63948666.0,146.0,104085344.0,8013490.475524473,19768577.488168575,59450568.0,3.0,108996841.0,8648805.480769232,21390485.36225109,63934132.0,8.0,1.0,0.0,0.0,0.0,784.0,780.0,21103.510991881376,40981.879239165915,0.0,1344.0,348.94043887147336,509.8989139854535,187149.58359456636,3.0
37.0,26.0,3234.0,8582.0,1300.0,0.0,321.1666666666667,579.9724275898527,3219.0,0.0,1192.0,1673.4468771190511,24302.44317824015,38368.015348446526,1996630.9095238098,5362197.558111695,15575619.0,243.0,11258797.0,2639493.6931818184,5409534.452175179,11240395.0,9.0,5692650.0,711711.775,1751111.329409183,5006121.0,12.0,0.0,0.0,0.0,0.0,1248.0,896.0,14245.29049472593,24122.724853720603,0.0,3219.0,641.9545454545454,1171.1375768258993,458100.81688311684,6.0
31.0,36.0,2750.0,4378.0,648.0,0.0,88.70967741935482,164.0311339448271,976.0,0.0,121.61111111111109,285.69256980965474,688.0823613735583,6.467665293494446,156957.95454545456,451771.57789809705,2426645.0,1.0,10359225.0,345307.5,750506.3283340788,2806356.0,2.0,10359102.0,295974.34285714285,591641.347035563,2426645.0,1.0,0.0,0.0,0.0,0.0,1008.0,1168.0,2.992501852213848,3.4751634412805976,0.0,976.0,104.82352941176468,234.7776935917313,55120.56540825288,1.0
2952.0,0.0,1298880.0,0.0,7040.0,7040.0,7040.0,0.0,0.0,0.0,0.0,0.0,316112183.9588003,718436.7817245461,4969.904421436039,11253.881602081192,116945.0,19.0,980020.0,4969.904421436039,11253.881602081192,116945.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60492.0,0.0,718436.781724546,0.0,7040.0,7040.0,7040.0,0.0,0.0,16.0
3602.0,2.0,1571108.0,100.0,13234.0,6754.0,13109.799999999997,890.707402368903,50.0,50.0,50.0,0.0,118993739.45361567,272908.5357251082,10441.903754526396,17658.005434064995,58622.0,29.0,405036.0,3562.9037545263955,5744.093943710534,37986.0,29.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,272811.6505824448,96.88514266337256,6754.0,13250.0,13117.39649468052,895.2419221588696,33237.3681323412,30.0
5.0,3.0,101.0,31.0,35.0,0.0,20.2,18.512158166999328,31.0,0.0,10.333333333333332,17.8978583448784,71.93335048108153,4.3595969988534256,262147.4285714285,654178.3335347371,1743699.0,0.0,1835032.0,458758.0,917211.358302618,1834575.0,0.0,91330.0,45665.0,64578.64811220501,91329.0,1.0,1.0,0.0,0.0,0.0,100.0,60.0,2.724748124283391,1.6348488745700347,0.0,35.0,18.111111111111114,17.251408960172242,297.6111111111112,0.0
4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.10046084981588,27210.6,60770.42615285827,135920.0,2.0,136053.0,45351.0,78546.77207244103,136049.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,80.0,40.0,29.400307233210587,14.700153616605292,0.0,0.0,0.0,0.0,0.0,1.0
4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78470.16477924994,442.5,149.1995308303615,548.0,337.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,128.0,192.0,30235.88949212699,48234.27528712296,0.0,0.0,0.0,0.0,0.0,4.0
33.0,31.0,1932.0,4494.0,966.0,368.0,500.88888888888886,263.69321400277084,2247.0,1174.0,1531.6666666666665,554.0948173974077,132156.70680776672,23518.20840635476,487997.73809523805,1477173.7511217664,5228490.0,40725.0,4896598.0,612104.5,1730678.8133238356,4895316.0,36.0,1082.0,240.4,292.3188327836576,645.0,32.0,0.0,0.0,0.0,0.0,784.0,708.0,8162.288238279271,15355.920168075489,368.0,2247.0,899.275,834.7247488751411,186718.31666666665,1.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3585.679351946327,191168.16666666666,270373.19283036387,382595.0,6.0,0.0,0.0,0.0,0.0,0.0,1013.0,508.0,709.9352083112938,1010.0,6.0,0.0,0.0,0.0,0.0,64.0,160.0,897.074989706617,2688.6043622397106,0.0,0.0,0.0,0.0,0.0,2.0
12.0,9.0,1740.0,4290.0,462.0,0.0,145.0,214.79715589788003,1073.0,0.0,476.66666666666674,565.2572423242358,1145.5049663244336,3.989320778244296,263202.7,1117521.3084308316,5004933.0,3.0,259121.0,23556.454545454544,76340.5805104515,253706.0,3.0,5263940.0,657992.5,1758709.4023838695,5005032.0,3.0,0.0,0.0,0.0,0.0,400.0,304.0,2.279611873282456,1.7097089049618412,0.0,1073.0,274.09090909090907,420.2082147256809,176574.94372294372,1.0
13.0,8.0,1752.0,4290.0,465.0,0.0,134.76923076923077,210.98505233236853,1073.0,0.0,536.25,573.2754884994523,12925.584828161602,44.925071398774186,23372.25,99846.04269040516,447390.0,2.0,467445.0,38953.75,128675.85090248006,447390.0,2.0,455737.0,65105.28571428573,168873.66940281552,448025.0,2.0,0.0,0.0,0.0,0.0,432.0,272.0,27.81075848495545,17.11431291381874,0.0,1073.0,274.6363636363636,420.42864129866615,176760.24242424246,1.0
8.0,7.0,1310.0,2146.0,655.0,0.0,163.75,303.20608267551063,1073.0,0.0,306.57142857142856,523.570389136888,690.3653482939126,2.9963773797478845,357574.64285714284,1337611.5388194795,5004967.0,2.0,1078.0,154.0,214.60195712061903,560.0,2.0,5005931.0,834321.8333333335,2043221.8767766189,5005031.0,3.0,0.0,0.0,0.0,0.0,272.0,240.0,1.5980679358655383,1.3983094438823462,0.0,1073.0,216.0,401.18258519864327,160947.46666666665,1.0
151794.0,0.0,66315536.0,0.0,1074848.0,849848.0,1047253.9032353427,67658.42842409719,0.0,0.0,0.0,0.0,inf,inf,842892.4241163691,1946439.6550930804,6936627.0,1233.0,17352438.0,842892.4241163691,1946439.6550930804,6936627.0,1233.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2570087.0,0.0,428077046.68771136,0.0,849848.0,1074848.0,1049945.6227958673,65716.24179043013,6175288.053161565,2466.0
17.0,14.0,1514.0,788.0,675.0,114.0,230.90909090909093,220.5041743575184,394.0,242.0,280.0,70.36232758271392,28592.834364189173,459.4092670662017,314943.88888888893,1228229.4680379818,5074798.0,9.0,5081551.0,508163.2,1591605.4394638282,5037883.0,11.0,83870.0,11987.428571428569,23301.28196657245,61399.0,9.0,0.0,0.0,0.0,0.0,388.0,304.0,229.99981952192078,229.40944754428094,114.0,803.0,244.7,241.23002004246152,32200.978947368425,0.0
18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.97279629013143,182796.08034188038,409065.56948078395,1291849.0,6.0,2000587.0,332225.20952380955,667135.5411320399,1683050.0,6.0,1176574.0,247426.66666666666,493552.6447010887,1094505.0,6.0,0.0,0.0,0.0,0.0,560.0,440.0,52.74603048390315,30.22676580622828,0.0,0.0,0.0,0.0,0.0,3.0
139281.0,8.0,60827908.0,276.0,1033002.0,813552.0,1004904.8328946665,67216.06761954993,138.0,138.0,138.0,0.0,inf,inf,569700.7945199888,1161014.7386820859,4142580.0,1426.0,11226980.0,668972.5611866545,1319793.2587871978,4262127.0,1424.0,5.0,5.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,7406288.0,160.0,452542340.0854459,11858.475024296373,813552.0,1033002.0,1007642.6959931208,65234.084415013254,5978009.110119809,2361.0
170325.0,0.0,74467368.0,0.0,1163648.0,929504.0,1133889.6288251912,71772.5413116815,0.0,0.0,0.0,0.0,inf,inf,461906.68916531734,988057.570109785,4004538.0,757.0,10854041.0,461906.68916531734,988057.570109785,4004538.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3348592.0,0.0,363571113.82400453,0.0,929504.0,1163648.0,1136752.9981581182,69640.15242451668,6427045.788092228,2653.0
2385.0,24.0,1039250.0,2834.0,8360.0,7632.0,7966.373333333334,173.3610337358903,976.0,0.0,118.08333333333331,275.46970427075,479120009.7703001,1089060.673761812,65486.71971159934,244556.16258688638,1684090.0,18.0,3471128.0,127385.78221159935,372510.66737205436,1855166.0,18.0,2841579.0,123546.91304347829,343101.9626713044,1643818.0,1.0,0.0,0.0,0.0,0.0,53856.0,784.0,1089052.596095046,8.077666765954651,7632.0,8896.0,7994.727272727273,263.1534930912587,45054.594434137296,19.0
158719.0,0.0,69426944.0,0.0,1036069.0,841811.0,1012423.6225300006,57338.78929799341,0.0,0.0,0.0,0.0,inf,inf,335858.5443509178,686506.5863236622,3084899.0,1141.0,9040019.0,335858.5443509178,686506.5863236622,3084899.0,1141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-758778235086.0,0.0,333084260.36732745,0.0,841811.0,1036069.0,1014908.9302621868,55659.27394406526,5110615.198526666,2377.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403555698128661,3015422.3421052624,4502077.092477182,9959320.0,1.0,114586049.0,3015422.3421052624,4502077.092477182,9959320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403555698128661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922.0,0.0,404672.0,0.0,4840.0,4336.0,4823.2,91.23424869857384,0.0,0.0,0.0,0.0,454041884.7612303,1032015.6742651103,3492.2563042719,4653.843923758339,23481.0,17.0,280913.0,3492.2563042719,4653.843923758339,23481.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-228484563601.0,0.0,1032015.6742651103,0.0,4336.0,4840.0,4823.475409836066,90.49633630841583,1169.9409836065574,11.0
4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.12159177385527,32326.2,72199.75379944172,161481.0,2.0,161631.0,53877.0,93314.23725777326,161627.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,80.0,40.0,24.74772784923684,12.37386392461842,0.0,0.0,0.0,0.0,0.0,1.0
39.0,48.0,2896.0,4966.0,721.0,73.0,161.70967741935482,164.0311339448271,1161.0,185.0,305.9473684210527,277.3356778997806,25593.23727884478,59564.70698570893,233213.4705882353,385920.4565555299,1810447.0,58512.0,10933951.0,364558.79999999993,693525.8140052776,2475854.0,98.0,10533702.0,284704.3783783784,458308.4708608961,1710435.0,12.0,0.0,0.0,0.0,0.0,1216.0,1468.0,21788.021410099445,37776.68557560948,73.0,1161.0,222.74285714285722,292.3465191143206,56203.33581780538,3.0
14.0,12.0,1742.0,4290.0,462.0,0.0,145.16666666666666,215.0200131629753,1073.0,0.0,476.66666666666674,565.2572423242358,1074.3485915649744,39811.12389956174,280958.75,1120156.4959508188,5005189.0,184.0,609655.0,55423.181818181816,181822.8913650964,603625.0,2.0,5614400.0,701803.5,1751533.775682412,5005017.0,6.0,0.0,0.0,0.0,0.0,464.0,400.0,15143.924350158495,24667.19954940325,0.0,1073.0,274.18181818181813,420.23866647006287,176600.5367965368,3.0
7.0,8.0,0.0,164.0,0.0,0.0,0.0,0.0,41.0,0.0,20.5,21.9154218368188,33.05252792384375,3.023097066205221,354414.2142857143,824230.2353699647,3027081.0,3.0,4961799.0,826966.5,1414430.00343824,3444378.0,3.0,4527903.0,646843.2857142857,1117525.2231448311,3027081.0,3.0,0.0,0.0,0.0,0.0,264.0,288.0,1.41077863089577,1.6123184353094513,0.0,41.0,10.249999999999998,18.335757415498275,336.2,1.0
14.0,0.0,4200.0,0.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,37.96450006488766,0.1265483335496255,8509974.384615384,4440586.985295572,15080211.0,2091513.0,110629667.0,8509974.384615384,4440586.985295572,15080211.0,2091513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.1265483335496255,0.0,300.0,300.0,300.0,0.0,0.0,0.0
156600.0,0.0,68528712.0,0.0,1014496.0,835576.0,994335.659835858,51285.6227045874,0.0,0.0,0.0,0.0,inf,inf,276699.53189922735,664807.6471544318,3405181.0,1290.0,10282080.0,276699.53189922735,664807.6471544318,3405181.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326872.0,0.0,369041754.55276686,0.0,835576.0,1014496.0,996306.8017580486,49841.34481788283,4387231.065640426,2324.0
414.0,0.0,178704.0,0.0,3088.0,1792.0,3024.4608294930877,255.06586705698024,0.0,0.0,0.0,0.0,308582760.6134475,1356179.1791758405,3803.645341425314,10095.358727311428,40738.0,13.0,128164.0,3803.645341425314,10095.358727311428,40738.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13248.0,0.0,1356179.1791758405,0.0,1792.0,3088.0,3027.5826761473822,251.02960167848187,12375.823074837877,8.0
209798.0,0.0,91792524.0,0.0,1386321.0,1141881.0,1357420.1133095417,71555.68833292398,0.0,0.0,0.0,0.0,inf,inf,1412161.5769060082,2775695.50065636,10878248.0,1602.0,38202178.0,1412161.5769060082,2775695.50065636,10878248.0,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712075.0,0.0,522458570.8146799,0.0,1141881.0,1386321.0,1360278.399780754,69549.13294642846,6197585.626396964,3181.0
45907.0,10.0,20032158.0,4290.0,352145.0,274152.0,343439.23355700466,21682.91974907682,1073.0,0.0,536.25,573.2754884994523,inf,inf,1416420.6040450498,3085108.0756258355,8266757.0,347.0,12308240.0,1450069.9010147469,3124291.3383672074,8266758.0,348.0,878385.0,125484.42857142858,214632.9141098488,462887.0,2.0,0.0,0.0,0.0,0.0,305246.0,352.0,152303900.40719324,20627.660541713714,274152.0,352697.0,344359.8520699604,21297.943598880946,1866155.0742482552,809.0
2.0,7.0,0.0,74.0,0.0,0.0,0.0,0.0,37.0,0.0,14.8,20.265734627691145,300813.0081300813,24446.901126235058,26524.2,37535.89329423997,53171.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,7.75,8.220908303425682,20.0,3.0,0.0,0.0,0.0,0.0,40.0,140.0,4083.9263916718487,20362.97473456321,0.0,37.0,10.571428571428571,18.054151349547865,325.95238095238096,0.0
5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63794846999095,56530.16666666668,138343.6827316906,338923.0,2.0,339181.0,84795.25,169418.54115449305,338923.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,176.0,80.0,14.741391764279248,5.8965567057117,0.0,0.0,0.0,0.0,0.0,1.0
18.0,13.0,1974.0,4290.0,521.0,0.0,164.5,243.5478299113861,1073.0,0.0,476.66666666666674,565.2572423242358,1139.579785411887,4.138135194694703,3772143.927777777,11609947.25690361,36480344.0,4.0,31967580.0,6339862.036363637,14215746.245235516,31940217.0,4.0,36972197.0,11178929.416666668,19924608.29895011,36480621.0,5.0,0.0,0.0,0.0,0.0,632.0,464.0,2.3737259649574467,1.7644092297372576,0.0,1073.0,284.72727272727275,425.08757437432337,180699.44588744585,2.0
8008.0,0.0,3520880.0,0.0,18040.0,18040.0,18040.0,0.0,0.0,0.0,0.0,0.0,583313156.3736838,1325712.3848105045,1807405.9356783917,2692301.8673121803,6063598.0,22.0,10008018.0,1807405.9356783917,2692301.8673121803,6063598.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2562215293557.0,0.0,1325712.3848105045,0.0,18040.0,18040.0,18040.0,0.0,0.0,41.0
6.0,5.0,148.0,252.0,74.0,0.0,37.0,42.72391992003231,126.0,126.0,126.0,0.0,3687.6555729694846,38704.10968843616,21886.5,29791.492023863702,54601.0,132.0,108470.0,36156.66666666667,62621.71959738358,108466.0,2.0,5.0,5.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,144.0,136.0,15544.480090020734,23159.629598415424,0.0,126.0,67.71428571428571,51.77423518094139,2680.5714285714294,2.0
181.0,213.0,22446.0,123682.0,4220.0,836.0,1154.1555812608444,683.6809063990158,8457.0,2278.0,3886.3379333844455,2058.671664721781,250006.1533467506,37327.94105692534,6575090.935869565,30770393.38144671,176635371.0,208.0,354616153.0,13552190.401824903,43969490.541995525,176361688.0,56.0,354319126.0,12862819.17111911,42177807.46250081,176241032.0,52.0,2.0,0.0,0.0,0.0,3716.0,4368.0,15014.204516063672,22313.73654086166,836.0,8457.0,2425.0044136643314,2493.815874752411,1342309.0387399225,2.0
20.0,16.0,4855.0,10291.0,1969.0,31.0,531.5,821.9563378830146,2920.0,0.0,735.0714285714287,992.944065686692,215667617.81088746,1009903.8272356264,15792.444444444445,25635.27617102443,50141.0,8.0,58982.0,4673.038461538463,9524.241452627844,25589.0,6.0,62802.0,4833.692307692308,10686.391450380675,29995.0,4.0,1.0,0.0,0.0,0.0,424.0,336.0,1009663.5817710363,240.24546459020024,31.0,3320.0,784.4137931034484,1023.7974315637107,702710.9655172415,0.0
8.0,7.0,548.0,2146.0,274.0,0.0,68.5,126.83735366883955,1073.0,0.0,306.57142857142856,523.570389136888,538.1522799158932,2.9963935407343723,357572.7142857142,1337600.2928264097,5004926.0,2.0,1092.0,156.0,208.25465180878916,524.0,2.0,5005853.0,834308.8333333335,2043232.162892452,5005039.0,2.0,0.0,0.0,0.0,0.0,272.0,240.0,1.5980765550583318,1.3983169856760402,0.0,1073.0,168.375,365.0760423071701,133280.51666666663,1.0
234026.0,0.0,102579904.0,0.0,1732968.0,1550808.0,1703536.9716512803,63127.08826901357,0.0,0.0,0.0,0.0,inf,inf,1204871.8095087586,2530942.898773796,10332404.0,2159.0,35207241.0,1204871.8095087586,2530942.898773796,10332404.0,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4216352.0,0.0,522813595.99583346,0.0,1550808.0,1732968.0,1706689.2611574417,60953.91882078871,6366983.49414578,3969.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4148.451072569387,196034.0,277234.0211379585,392269.0,4.0,0.0,0.0,0.0,0.0,0.0,851.0,426.5,597.5052301026327,849.0,4.0,0.0,0.0,0.0,0.0,64.0,160.0,1037.7514617329289,3110.699610836458,0.0,0.0,0.0,0.0,0.0,2.0
22.0,21.0,3270.0,6436.0,1212.0,0.0,333.83333333333337,562.5964618712828,2146.0,0.0,783.2380952380953,1088.827631461124,1706.3298824617173,4597.279378317835,717530.7476190476,2544735.1912334664,10110469.0,10.0,1186188.0,107890.75324675326,354112.011371776,1175290.0,4.0,11196011.0,1608364.6666666665,3801976.070973824,10010403.0,11.0,0.0,0.0,0.0,0.0,736.0,704.0,1153.7499381823527,3443.529440135482,0.0,2146.0,502.85227272727275,835.0548945089326,348686.7625541125,4.0
33.0,37.0,2750.0,4378.0,648.0,0.0,88.70967741935482,164.0311339448271,976.0,0.0,128.7647058823529,292.6053354826962,621.2636369895907,1509667.5010316772,179479.71875000003,472454.5263723917,2417006.0,209.0,11473390.0,382446.33333333343,794743.3719993641,2918464.0,1.0,10987573.0,332957.7272727273,620502.6838183434,2416799.0,2.0,0.0,0.0,0.0,0.0,1072.0,1200.0,504833.61977854127,1004833.881253136,0.0,976.0,107.99999999999996,237.63048237514937,56468.24615384617,3.0
27.0,19.0,1899.0,6669.0,614.0,31.0,176.39583333333331,217.41284901654296,3015.0,0.0,613.787878787879,992.4586172138536,51785733.608205914,3065840.2988447035,21120.44615384615,47449.89818771507,112183.0,120.0,71352.0,4937.133333333333,9285.196653926601,23100.0,7.0,139599.0,50239.3,74156.12242083586,115356.0,10.0,3.0,0.0,0.0,0.0,588.0,440.0,3025142.891961506,40697.40688319731,0.0,3081.0,365.1666666666667,706.5614870014557,432671.0793650793,2.0
3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3652.2909414362016,753404.3333333334,515.9014763821997,753995.0,753042.0,753039.0,753039.0,0.0,753039.0,753039.0,959.0,479.5,673.8727624707798,956.0,3.0,0.0,0.0,0.0,0.0,96.0,96.0,915.064664063938,2737.2262773722628,0.0,0.0,0.0,0.0,0.0,2.0
218.0,534.0,20724.0,1097820.0,6700.0,516.0,1525.150112205158,1968.7141093019018,17310.0,1800.0,7071.99356278831,4780.782180230892,605749.6563681532,75109.18406688707,306063.8242592322,1624073.242132784,29438301.0,46029.0,30851084.0,343753.36441798945,2890347.8127410947,29007898.0,42.0,2073234.0,52812.78616120721,160261.99756701526,1457231.0,48.0,0.0,0.0,0.0,0.0,4528.0,10848.0,25629.569023436987,49479.6150434501,516.0,17925.0,4848.610849482454,5322.399256250067,3823657.928268736,0.0
10808.0,4.0,4752880.0,0.0,24200.0,24200.0,24200.0,0.0,0.0,0.0,0.0,0.0,1059046168.378435,2423423.6785188788,76068.68760469012,179918.36260905644,514808.0,11.0,1914720.0,110186.6042713568,217493.3046404305,514705.0,10.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,-379390617393.0,104.0,2412429.795505761,10993.883013117764,24200.0,24200.0,24200.0,0.0,0.0,56.0
155064.0,12.0,67806840.0,168.0,1065764.0,862656.0,1040353.1917620637,62504.71727417417,84.0,84.0,84.0,0.0,inf,inf,692315.6770156366,1406215.268191227,4894852.0,1468.0,13028332.0,855983.1097641748,1518097.8275694523,4894999.0,1468.0,1925869.0,213987.22222222228,276501.37508915656,696942.0,3.0,1.0,0.0,0.0,0.0,-379390598615.0,64.0,405654423.05527234,10.415981958752688,862656.0,1065780.0,1042725.4415961653,60647.19697022419,5389770.889815442,2435.0
26.0,30.0,6096.0,29188.0,1966.0,126.0,469.7647058823529,616.6288925897576,3287.0,367.0,1864.5789473684208,1223.459181346502,157180.19737748467,30538.94977378111,140217.44761904763,71121.27725462148,253697.0,102534.0,292261.0,18272.875,35154.95808535879,119688.0,8.0,235232.0,13080.72222222222,25176.00019113805,63371.0,14.0,0.0,0.0,0.0,0.0,544.0,624.0,10278.583912184262,20260.365861596852,126.0,3287.0,1149.3729729729732,1260.6039472735524,1280225.2048048046,0.0
26.0,15.0,412.0,0.0,175.0,0.0,111.71666666666665,92.40808149349617,0.0,0.0,0.0,0.0,inf,inf,151948.15476190473,246273.47122543195,403833.0,112.0,257125.0,86112.08333333331,148744.27072733807,257106.0,9.0,3223.0,812.75,1201.0723245812308,2551.0,11.0,3.0,0.0,0.0,0.0,592.0,444.0,798377.2287016412,44016.49084839378,0.0,175.0,99.35555555555555,78.71486105551007,1565.977777777778,4.0
210.0,955.0,11422.0,3329592.0,3132.0,172.0,613.0444444444445,792.1632458101396,38470.0,510.0,4783.262289199856,5595.876294340686,205053.50888321918,49671.66374287808,232693.5497116063,956186.973221068,29292127.0,158667.0,30604866.0,200324.6947091686,2224172.3609269722,29129979.0,9.0,1484345.0,36114.732072884006,73658.32262408163,761722.0,17.0,0.0,0.0,0.0,0.0,4248.0,19148.0,16702.681214141456,32968.982528736626,172.0,38470.0,3817.0438825922665,5406.4687878379145,20017871.426287413,0.0
159995.0,14.0,69906112.0,3888.0,1119320.0,881952.0,1094254.8397200296,66533.73268300742,976.0,0.0,324.0,436.75497603451424,inf,inf,584218.6432043394,1333065.0786432114,5479560.0,852.0,12773867.0,739179.4051090992,1451886.8089856864,5479564.0,852.0,2441779.0,221997.18181818185,382033.48905869975,1228732.0,20.0,0.0,0.0,0.0,0.0,-2273153923056.0,384.0,390884294.911163,19612.757458118285,881952.0,1120024.0,1096593.9705273355,65027.01031974409,5485824.089871869,2561.0
236206.0,13.0,103568022.0,636.0,1306867.0,1132342.0,1280155.034742493,58015.1413754628,318.0,287.0,307.66666666666663,17.8978583448784,inf,inf,858049.6487362337,1657418.226141451,8147115.0,1226.0,29412206.0,809048.482069567,1568236.5060078257,7982249.0,1229.0,51.0,27.5,30.40559159102155,49.0,6.0,1.0,0.0,0.0,0.0,27416226.0,1100.0,342190825.7378573,20603.95370327152,1132342.0,1307071.0,1282999.7915310462,56136.322737110306,5689023.707659011,2978.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37201.71928264414,231.5,79.90306627407988,288.0,175.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,64.0,96.0,14327.355367817796,22874.363914826343,0.0,0.0,0.0,0.0,0.0,2.0
8.0,7.0,754.0,2146.0,377.0,0.0,94.25,174.51708880712596,1073.0,0.0,306.57142857142856,523.570389136888,578.4758318781674,2.992116371783625,358083.8571428571,1337447.7168660786,5004902.0,3.0,8272.0,1181.714285714285,2776.1022264009966,7458.0,3.0,5013072.0,835512.0000000001,2042624.923932145,5004998.0,3.0,0.0,0.0,0.0,0.0,272.0,240.0,1.5957953982845996,1.3963209734990247,0.0,1073.0,181.25,370.70122740557525,137419.40000000002,1.0
