,Date_Second, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Label
1598,10:36:21,96391172,214293,0,93882984.0,0.0,1366616.0,1174016.0,1342867.6568770057,58826.65138876361,0.0,0.0,0.0,0.0,,,5646207.692548762,8290224.923509363,26916529.0,1103.0,96391172.0,5646207.692548762,8290224.923509363,26916529.0,1103.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,819374,0,418692065.07700515,0.0,1174016.0,1366616.0,1345171.8310660191,57092.13880781422,5176943.0759785315,0,0,0,0,0,0,0,0,0.0,1429881.1418209432,1342867.6568770057,0.0,1
1599,10:36:22,37578311,225003,4,98547496.0,560.0,1460048.0,1246160.0,1431500.6316667064,67049.06106353822,280.0,0.0,140.0,161.65807537309522,,,1362392.998426795,2372390.405577444,10031943.0,1476.0,37578311.0,1389544.236522033,2402820.4461117224,10036564.0,1476.0,4528.0,1509.3333333333337,2610.777917275488,4524.0,2.0,1,0,0,0,4322240,128,426089417.3637528,28.06151083174317,1246160.0,1460280.0,1434434.3281050103,65144.33376109886,6500621.845375794,0,0,1,0,0,1,0,0,1.0,1522262.0386435888,1431500.6316667064,140.0,1
1600,10:36:23,11215685,106569,0,46656360.0,0.0,658072.0,543520.0,645246.8593107745,33280.38527344934,0.0,0.0,0.0,0.0,,,261606.19354077335,602166.3738415096,3686498.0,463.0,11215685.0,261606.19354077335,602166.3738415096,3686498.0,463.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-31880570781,0,187775323.85619196,0.0,543520.0,658072.0,646443.9684969067,32365.79177841623,2856684.409706454,0,0,0,0,0,0,0,0,0.0,686605.9488761814,645246.8593107745,0.0,1
1601,10:36:24,29705049,207481,0,90795848.0,0.0,1368232.0,1131064.0,1338689.5722663687,72080.90210714747,0.0,0.0,0.0,0.0,,,1319295.8188320526,2790573.522243171,10606573.0,1113.0,29705049.0,1319295.8188320526,2790573.522243171,10606573.0,1113.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-1138170563798,0,423831339.2958224,0.0,1131064.0,1368232.0,1341413.4741945302,70009.10960717475,6170106.1548987655,0,0,0,0,0,0,0,0,0.0,1422223.3215659002,1338689.5722663687,0.0,1
1602,10:36:25,24328812,211934,0,92878432.0,0.0,1297224.0,1120392.0,1274584.8667591736,54304.942993916884,0.0,0.0,0.0,0.0,,,471512.0904810695,962678.2234290611,4922553.0,986.0,24328812.0,471512.0904810695,962678.2234290611,4922553.0,986.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-11405095648880,0,402220592.62543905,0.0,1120392.0,1297224.0,1276903.4565398693,52678.662177845385,4773997.963177773,0,0,0,0,0,0,0,0,0.0,1352615.6324707775,1274584.8667591736,0.0,1
1603,10:36:26,24517582,224199,4,98231296.0,0.0,1262992.0,1069888.0,1236885.942052781,61614.29410735981,0.0,0.0,0.0,0.0,,,505328.07248663186,1253499.963522162,6789490.0,712.0,24517474.0,588433.4058199652,1340542.4633762953,6789553.0,712.0,436429.0,145476.3333333333,251968.9365305441,436425.0,2.0,0,0,0,0,-1449545439666,0,303885112.8396301,9.163970931884204,1069888.0,1262992.0,1239516.2582969605,59742.53882090235,5840142.227200702,0,0,0,0,0,0,0,0,1.0,1302855.987762569,1236885.942052781,0.0,1
1604,10:36:27,63973607,224799,8,98619824.0,0.0,1230432.0,1092624.0,1214436.0240219312,40966.37929108371,0.0,0.0,0.0,0.0,,,2035469.1215060302,3328339.5466142846,13292141.0,811.0,63973555.0,2117532.0167441256,3400396.7154019927,13292146.0,812.0,1077123.0,153874.7142857143,259746.9505901941,564895.0,0.0,0,0,0,0,-1165799244742,0,312562851.70849794,7.4268478693766,1092624.0,1230432.0,1215872.9780990046,39835.64966322692,3434792.055960548,0,0,0,0,0,0,0,0,1.0,1281643.6232901977,1214436.0240219312,0.0,1
1605,10:36:28,36158367,236972,0,103920136.0,0.0,1242088.0,1073968.0,1219139.3448929999,53358.56481962771,0.0,0.0,0.0,0.0,,,932093.8982359282,1838755.9300891059,9021566.0,836.0,36158367.0,932093.8982359282,1838755.9300891059,9021566.0,836.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3883786,0,311604365.678071,0.0,1073968.0,1242088.0,1221409.5639042316,51689.08097707376,5124847.3953785375,0,0,0,0,0,0,0,0,0.0,1285321.820604687,1219139.3448929999,0.0,1
1606,10:36:29,32450438,238601,8,104495928.0,0.0,1400864.0,1172624.0,1371137.4758115958,71595.69764709321,0.0,0.0,0.0,0.0,,,1073412.5951149869,2314258.17176259,10564390.0,1388.0,32450336.0,1147558.252257844,2367815.043410681,10564448.0,1388.0,973305.0,139043.57142857142,206770.5403217595,539208.0,1.0,0,0,0,0,-379389648211,0,434522566.52829397,8.219012013113433,1172624.0,1400864.0,1374059.5006362135,69440.67260633402,6843783.975556264,0,0,0,0,0,0,0,0,1.0,1453845.196918355,1371137.4758115958,0.0,1
1607,10:36:30,30590961,233000,0,102064240.0,0.0,1354504.0,1132600.0,1327317.247013744,66285.7066335192,0.0,0.0,0.0,0.0,,,810147.3466102816,1813050.6644886155,9036641.0,675.0,30590961.0,810147.3466102816,1813050.6644886155,9036641.0,675.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-379388135044,0,339461797.3765478,0.0,1132600.0,1354504.0,1330006.698924866,64377.351614908344,5947947.053564795,0,0,0,0,0,0,0,0,0.0,1402554.1127246248,1327317.247013744,0.0,1
1608,10:36:31,27797309,218221,2,95655712.0,0.0,1269888.0,1096008.0,1248361.6717008676,52045.15406700888,0.0,0.0,0.0,0.0,,,776614.1571372136,1548133.0064304764,7652840.0,1444.0,27797205.0,776580.8238038803,1548074.403245125,7652739.0,1445.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,-379386832663,0,388525523.93816465,18867.924528301886,1096008.0,1269888.0,1250577.8007122637,50512.8057742272,4551802.507018856,0,0,0,0,0,0,0,0,1.0,1333089.7077402137,1248361.6717008676,0.0,1
1609,10:36:32,29411448,236179,0,103560632.0,0.0,1304632.0,1130608.0,1278165.368075828,57725.888890598704,0.0,0.0,0.0,0.0,,,808785.1487362327,1567908.379133639,7981613.0,1178.0,29411448.0,808785.1487362327,1567908.379133639,7981613.0,1178.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,27415680,0,337999357.88126767,0.0,1130608.0,1304632.0,1281022.998673908,55777.83809756316,5638552.91480185,0,0,0,0,0,0,0,0,0.0,1358315.9181495847,1278165.3680758278,0.0,1
1610,10:36:33,24974929,195049,0,85378304.0,0.0,1141904.0,938216.0,1117243.8060918509,60187.6771194835,0.0,0.0,0.0,0.0,,,936781.8988129066,1765901.9442267644,7215165.0,1085.0,24974929.0,936781.8988129066,1765901.9442267644,7215165.0,1085.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6885284,0,322686264.9101373,0.0,938216.0,1141904.0,1119804.9429324549,58443.15465170387,5263940.08289399,0,0,0,0,0,0,0,0,0.0,1180284.1064005466,1117243.8060918509,0.0,1
1611,10:36:34,25230083,199505,2,87355224.0,0.0,1234320.0,1043160.0,1208957.2700618804,60518.39723286037,0.0,0.0,0.0,0.0,,,844833.7281151906,1722619.588982885,7581023.0,1023.0,25229987.0,844803.0614485239,1722567.336391243,7580932.0,1023.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,-57876,0,423108894.84007186,20408.163265306124,1043160.0,1234320.0,1211357.2551809296,58626.17281023832,5644792.959767363,0,0,0,0,0,0,0,0,1.0,1280575.7370100971,1208957.2700618804,0.0,1
1612,10:36:35,27583860,206570,0,90496168.0,0.0,1330368.0,1142448.0,1308164.144816272,54886.09575132157,0.0,0.0,0.0,0.0,,,983576.5765753607,2225391.0090919174,10086256.0,1340.0,27583860.0,983576.5765753607,2225391.0090919174,10086256.0,1340.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3714911,0,425286160.42851865,0.0,1142448.0,1330368.0,1310362.5887275746,53324.80124125219,4823801.810025776,0,0,0,0,0,0,0,0,0.0,1396026.4373526422,1308164.1448162722,0.0,1
1613,10:36:36,21445270,200026,8,87642016.0,0.0,1226168.0,1049048.0,1201805.2054787646,56081.80852649086,0.0,0.0,0.0,0.0,,,543262.8039624048,1142826.7375759967,5617681.0,964.0,21445161.0,653607.3087243097,1201459.1428924436,5617795.0,965.0,1448402.0,206914.57142857145,258993.5032363149,508830.0,0.0,0,0,0,0,2021971,0,360458513.96029484,5.523046291412491,1049048.0,1226168.0,1204386.6700641115,54324.16404718124,5216009.588936684,0,0,0,0,0,0,0,0,1.0,1272258.6550939614,1201805.2054787646,0.0,1
1614,10:36:37,20428401,201170,0,88099936.0,0.0,1336800.0,1137648.0,1312513.0272404347,59690.45876697894,0.0,0.0,0.0,0.0,,,593659.0234159239,1244812.3502306528,5911044.0,1409.0,20428401.0,593659.0234159239,1244812.3502306528,5911044.0,1409.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2751382,0,469391821.292516,0.0,1137648.0,1336800.0,1314854.4699365406,57962.09936732755,5251177.061252251,0,0,0,0,0,0,0,0,0.0,1404893.4326668468,1312513.0272404347,0.0,1
1615,10:36:38,26114813,227000,0,99478384.0,0.0,1449432.0,1260432.0,1422676.1966047331,61953.84739015706,0.0,0.0,0.0,0.0,,,737397.4888005847,1664884.3166187827,8086230.0,1466.0,26114813.0,737397.4888005847,1664884.3166187827,8086230.0,1466.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2758841,0,436160810.21799046,0.0,1260432.0,1449432.0,1425392.043701298,59986.19350595372,5825266.766395005,0,0,0,0,0,0,0,0,0.0,1513287.306123862,1422676.1966047331,0.0,1
1616,10:36:39,29557338,226366,10,99251592.0,104.0,1490700.0,1326488.0,1468562.8693014968,51626.36540725231,52.0,0.0,26.0,30.02221399786054,,,811085.1293549783,1751524.6798713163,7875254.0,1213.0,29557225.0,932672.9212741703,1857976.1784462319,7875454.0,1213.0,974690.0,194938.8,305228.38102798053,696696.0,2.0,1,0,0,0,-379387017285,128,445678530.3541866,29.431625766480447,1326488.0,1490700.0,1470724.9356512942,50071.6115338687,4569249.373905067,0,0,1,0,0,1,0,0,1.0,1557066.4110029284,1468562.8693014968,26.0,1
1617,10:36:40,52096275,209499,4,91824568.0,0.0,1321800.0,1155264.0,1298610.4657217157,52559.99235407417,0.0,0.0,0.0,0.0,,,1679457.4820896094,2796678.5480133146,10734798.0,902.0,52096221.0,1772568.2439943713,2894179.058568541,10734853.0,902.0,488872.0,162957.3333333333,282247.78272350226,488869.0,1.0,0,0,0,0,-2122652842,0,391065162.4603617,8.18119715457963,1155264.0,1321800.0,1301191.8883156292,50917.01746018436,4701990.4921506075,0,0,0,0,0,0,0,0,1.0,1381633.7040665806,1298610.4657217157,0.0,1
1618,10:36:41,27085992,218218,0,95653472.0,0.0,1284072.0,1107312.0,1262363.6459331338,52426.189020406935,0.0,0.0,0.0,0.0,,,866616.732976498,1645819.2932437314,7123551.0,1115.0,27085992.0,866616.732976498,1645819.2932437314,7123551.0,1115.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-377263289749,0,338593642.6946188,0.0,1107312.0,1284072.0,1264651.410547214,50873.27574320734,4583351.344209293,0,0,0,0,0,0,0,0,0.0,1343031.2183529395,1262363.6459331338,0.0,1
1619,10:36:42,26964616,221559,2,97118432.0,104.0,1256028.0,1083660.0,1234482.8479066123,53294.62470848583,52.0,52.0,52.0,0.0,,,688207.2255114001,1384921.4201243005,6742652.0,943.0,26963965.0,687991.5588447335,1384547.0081408739,6742004.0,944.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,2764381,64,340681654.74471885,3062.787136294028,1083644.0,1256028.0,1236410.3431552993,51737.172067564476,4902157.834134734,0,0,1,0,0,2,0,0,1.0,1304834.4711665565,1234482.8479066123,52.0,1
1620,10:36:43,18082244,164822,0,72204160.0,0.0,883664.0,728504.0,866864.1455261594,44393.32793265396,0.0,0.0,0.0,0.0,,,341941.2667835954,803225.1920796672,4563565.0,472.0,18082244.0,341941.2667835954,803225.1920796672,4563565.0,472.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3025976,0,208688834.08473086,0.0,728504.0,883664.0,868307.885783427,43214.88274272265,3692273.182070621,0,0,0,0,0,0,0,0,0.0,912814.1314001726,866864.1455261594,0.0,1
1621,10:36:44,37203807,209791,0,91792520.0,0.0,1386320.0,1141880.0,1357419.1133095447,71555.68833292401,0.0,0.0,0.0,0.0,,,1079370.5769060086,2199290.0943409055,9879882.0,1601.0,37203807.0,1079370.5769060086,2199290.0943409055,9879882.0,1601.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,711995,0,521708566.80813754,0.0,1141880.0,1386320.0,1360277.399780757,69549.13294642816,6197585.626396966,0,0,0,0,0,0,0,0,0.0,1459244.2619312736,1357419.1133095447,0.0,1
1622,10:36:45,45727067,188236,2,82455064.0,0.0,1178876.0,1004780.0,1158652.9873191272,50910.44273082202,0.0,0.0,0.0,0.0,,,1511101.4375065619,2433311.782313323,10235223.0,927.0,45684872.0,1497037.7708398951,2408951.931075408,10193031.0,928.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,2805314,64,383509171.8054623,47.39673436500225,1004696.0,1178876.0,1160608.9659384855,49536.68346685885,4192175.061060696,0,0,1,0,0,1,0,0,1.0,1232538.1054757498,1158652.9873191272,0.0,1
1623,10:36:46,29094175,166877,10,73102120.0,0.0,1131196.0,977836.0,1112729.7321951152,46195.28586670819,0.0,0.0,0.0,0.0,,,1193042.221707122,1961848.733764186,7075834.0,1378.0,28950723.0,1255567.421707122,1937734.183246906,6932630.0,1378.0,1447958.0,206888.8571428572,258896.37327537604,508495.0,45.0,1,0,0,0,-379389522868,64,483982048.73325217,19.47667828196224,977784.0,1131196.0,1114406.3571340744,44918.2655274822,3877532.7943143854,0,0,1,0,0,1,0,0,2.0,1196509.728359974,1112729.7321951152,0.0,1
1624,10:36:47,19088144,163743,0,71601384.0,0.0,1095256.0,877960.0,1072196.6224732494,62100.88143018889,0.0,0.0,0.0,0.0,,,610804.2380636237,1237022.8473211387,5723683.0,1004.0,19088144.0,610804.2380636237,1237022.8473211387,5723683.0,1004.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-378325993864,0,434673276.83122754,0.0,877960.0,1095256.0,1074216.468758456,60489.71278405483,5203642.423206718,0,0,0,0,0,0,0,0,0.0,1146827.2770986794,1072196.6224732494,0.0,1
1625,10:36:48,13406634,159030,0,69566688.0,0.0,1005080.0,809744.0,980157.0648525086,60790.246207230644,0.0,0.0,0.0,0.0,,,417965.1710545688,875015.3829287362,3925699.0,1176.0,13406634.0,417965.1710545688,875015.3829287362,3925699.0,1176.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-758779519465,0,425869989.6346088,0.0,809744.0,1005080.0,982592.8651740525,58997.43534834815,5396599.665780094,0,0,0,0,0,0,0,0,0.0,1057453.3777637482,980157.0648525086,0.0,1
1626,10:36:49,15341021,148149,8,64718960.0,0.0,956552.0,734648.0,929238.4021173641,66321.39302747957,0.0,0.0,0.0,0.0,,,643504.5624140613,1626510.8082719657,6471327.0,694.0,15340937.0,758766.5433664422,1698893.273958865,6471427.0,694.0,1512870.0,216124.2857142857,295886.4021291022,696782.0,1.0,0,0,0,0,-638691736477,0,371602772.2599741,5.287609610494847,734648.0,956552.0,932109.3146069843,64377.6567831784,5907684.193541713,0,0,0,0,0,3,2,0,1.0,991882.4992118605,929238.4021173641,0.0,1
1627,10:36:50,13902173,154209,4,67520712.0,82.0,1003632.0,842280.0,982249.0297092104,49933.582966284666,41.0,0.0,20.5,23.67136103677465,,,412513.54306079616,988844.8493524519,5124312.0,931.0,13902173.0,437554.87639412953,1004886.5657591833,5124407.0,931.0,144566.0,48188.66666666667,83426.25015145613,144521.0,3.0,0,0,0,0,2886924,144,318073763.030561,14.198746960580731,842280.0,1003673.0,984518.6444868123,48397.91019245098,4426198.594487962,0,0,0,0,1,0,0,0,0.0,1040653.4060640772,982249.0297092104,20.5,1
1628,10:36:51,14251343,160472,0,70240912.0,0.0,1004120.0,826424.0,981661.3894551471,54471.194762377665,0.0,0.0,0.0,0.0,,,387539.91571010347,842622.2810716149,4157121.0,1126.0,14251343.0,387539.91571010347,842622.2810716149,4157121.0,1126.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1165807,0,331587371.30406636,0.0,826424.0,1004120.0,983967.9779706236,52880.062729329344,4672745.935277598,0,0,0,0,0,0,0,0,0.0,1043211.3546555274,981661.3894551471,0.0,1
1629,10:36:52,13505754,162337,0,71046968.0,0.0,1094496.0,911904.0,1070141.619736647,57336.5997287419,0.0,0.0,0.0,0.0,,,486178.37418004195,1039252.2610293127,5495582.0,1180.0,13505754.0,486178.37418004195,1039252.2610293127,5495582.0,1180.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3218652,0,433206958.5547233,0.0,911904.0,1094496.0,1072692.5853557992,55564.9755727777,5104333.098990477,0,0,0,0,0,0,0,0,0.0,1145186.8963228995,1070141.619736647,0.0,1
1630,10:36:53,12776941,134992,0,58984640.0,0.0,1075456.0,874648.0,1049191.2101267828,62371.30493954202,0.0,0.0,0.0,0.0,,,543472.9443069751,1341662.9694432134,5604300.0,1208.0,12776941.0,543472.9443069751,1341662.9694432134,5604300.0,1208.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2686872,0,366353561.1418341,0.0,874648.0,1075456.0,1051872.7647693458,60486.57392827239,5442673.176059977,0,0,0,0,0,0,0,0,0.0,1126950.8987582664,1049191.2101267828,0.0,1
1631,10:36:54,8297067,145374,6,63591368.0,1952.0,1003864.0,823392.0,980090.8853258968,54897.35227946068,976.0,0.0,325.3333333333333,504.0042327864585,,,247840.5250308043,637556.1418223738,3376417.0,987.0,8297067.0,267009.8704853498,663197.538682325,3376714.0,988.0,430.0,86.0,117.60952342391327,244.0,1.0,1,0,0,0,695784,192,373246406.6564005,34.14542536663651,823392.0,1004008.0,982619.2020438904,53250.323745521244,5288733.856918479,0,0,1,0,0,1,0,0,1.0,1044771.1738039785,980090.8853258968,325.3333333333333,1
1632,10:36:55,33592643,167495,0,73370416.0,0.0,992552.0,835808.0,973971.0574900253,46534.4908246832,0.0,0.0,0.0,0.0,,,760349.9903174613,1280504.991894307,5421949.0,959.0,33592643.0,760349.9903174613,1280504.991894307,5421949.0,959.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-155427,0,406856214.7277576,0.0,835808.0,992552.0,975807.3437037739,45208.662044250734,4047106.5036568637,0,0,0,0,0,0,0,0,0.0,1038126.7903142425,973971.0574900253,0.0,1
1633,10:36:56,13513098,155078,2,67769328.0,0.0,1008200.0,785504.0,983246.0879666205,63904.895046788195,0.0,0.0,0.0,0.0,,,484218.06268413784,882642.4252610872,3355901.0,1041.0,13513009.0,484189.72935080447,882591.6085971537,3355814.0,1043.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1596393,0,411657857.6504069,21978.02197802197,785504.0,1008200.0,985313.8968236996,62154.373816733234,5593756.360443924,0,0,0,0,0,0,0,0,1.0,1053071.0285811909,983246.0879666205,0.0,1
1634,10:36:57,18598438,138937,28,60742342.0,4290.0,963584.0,779144.0,941701.2570744467,54328.92436912423,1256.0,280.0,513.125,406.379604967244,,,608497.3116162491,1444965.7407758697,6293003.0,1153.0,18555038.0,808938.9123792975,1602084.5736136304,6329879.0,1154.0,3988134.0,370237.6444444444,551532.4787451935,1492002.0,2.0,1,0,0,0,1353327,592,375420523.0323788,28.124019336192802,779144.0,964144.0,943818.6935798215,53030.14677090426,4939745.581953432,0,0,1,0,1,1,0,0,1.0,1011259.5507560262,941701.2570744467,513.125,1
1635,10:36:58,13099724,144843,0,63362856.0,0.0,1019408.0,848048.0,998578.3376833907,50527.6107598795,0.0,0.0,0.0,0.0,,,574566.0588584521,1617780.7646781672,6948392.0,1135.0,13099724.0,574566.0588584521,1617780.7646781672,6948392.0,1135.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1301154,0,413399025.34065646,0.0,848048.0,1019408.0,1000749.1324251702,49066.53634948521,4467721.627175536,0,0,0,0,0,0,0,0,0.0,1067523.3797018903,998578.3376833907,0.0,1
1636,10:36:59,11909579,146680,10,64133912.0,376.0,1028868.0,834724.0,1008006.0434788824,54686.55226832634,68.0,0.0,37.6,32.94169934225549,,,488303.105583341,1207282.2142305176,5088596.0,823.0,10009789.0,462050.30558334093,930032.8138210104,3611045.0,824.0,2652690.0,294743.33333333326,611390.1395606573,1859346.0,0.0,1,0,0,0,-379388311345,320,383334316.05579156,3.769617560989585,834672.0,1028868.0,1009887.3315200674,53227.033520605866,4461635.177675962,0,0,1,0,0,1,0,0,1.0,1067937.1777149015,1008006.0434788824,37.6,1
1637,10:37:00,10844697,147076,4,64289472.0,0.0,1030248.0,826416.0,1004527.4980610945,61133.76194939692,0.0,0.0,0.0,0.0,,,384251.78512105317,887079.7300323885,4386045.0,884.0,10844695.0,486812.26131152926,994469.2639253836,4386117.0,884.0,538374.0,179458.0,310829.507799694,538373.0,0.0,0,0,0,0,822254,0,375890893.91148156,7.428785802104576,826416.0,1030248.0,1007172.8837870838,59322.73932373438,5331810.888647513,0,0,0,0,0,0,0,0,1.0,1069233.5480551561,1004527.4980610945,0.0,1
1638,10:37:01,12773528,151606,2,66327816.0,0.0,1011600.0,837072.0,989194.719496283,53282.98691120835,0.0,0.0,0.0,0.0,,,403658.5262117807,785168.7567687277,3087535.0,919.0,12773528.0,451477.19287844736,831896.5075724804,3087636.0,919.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,-379388828897,40,404293833.62044024,5.576622797233995,837072.0,1011600.0,991412.352519286,51679.0602941267,4716293.771074662,0,0,0,0,1,0,0,0,0.0,1051893.1013070494,989194.719496283,0.0,1
1639,10:37:02,13302202,121489,30,53117414.0,2970.0,884476.0,731396.0,865248.9851768854,46329.60010148123,1044.0,0.0,140.74999999999997,310.5847532763639,,,677475.9203997529,1708141.7122578395,7049771.0,819.0,13302108.0,1168677.476771302,2457201.7225169106,7504355.0,820.0,4320192.0,482637.1826086957,1054236.4729539617,3446896.0,2.0,1,0,0,0,1292888,976,355422204.17248946,12.887984734188448,731312.0,885012.0,867039.3751304578,45093.80849315888,3973950.7809484876,0,0,1,0,1,1,0,0,2.0,923460.2227899987,865248.9851768854,140.75,1
1640,10:37:03,12723252,136964,0,59879248.0,0.0,929760.0,743424.0,907588.9914781913,53940.58678151929,0.0,0.0,0.0,0.0,,,385049.2372048835,761600.8862704892,3616585.0,1261.0,12723252.0,385049.2372048835,761600.8862704892,3616585.0,1261.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2571592,0,455934861.3080901,0.0,743424.0,929760.0,909703.5909052773,52385.89103964216,4774274.269082765,0,0,0,0,0,0,0,0,0.0,982006.2189729292,907588.9914781913,0.0,1
1641,10:37:04,12991737,138955,0,60806984.0,0.0,860768.0,708992.0,841523.6038613642,46193.489415005846,0.0,0.0,0.0,0.0,,,271639.4549932956,614212.5073044612,3495165.0,1273.0,12991737.0,271639.4549932956,614212.5073044612,3495165.0,1273.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1795236,0,373532418.87524843,0.0,708992.0,860768.0,843576.249631801,44857.674450988794,4202678.95789755,0,0,0,0,0,0,0,0,0.0,906510.9532995813,841523.6038613642,0.0,1
1642,10:37:05,17734547,144705,2,63272188.0,0.0,1010876.0,821032.0,987068.8275843164,57469.858383253864,0.0,0.0,0.0,0.0,,,670741.2818034128,1939510.0485103698,8926679.0,1031.0,17697712.0,652323.7818034128,1913466.5986524883,8889846.0,1029.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,2640265,64,370721157.3245715,54.29618569295508,821032.0,1010876.0,989503.6796016564,55770.185068966355,5127985.684487477,0,0,1,0,0,3,1,0,2.0,1054238.005839535,987068.8275843164,0.0,1
1643,10:37:06,21309886,191187,12,83624676.0,52.0,1208888.0,967852.0,1181380.207856247,70769.9065235527,52.0,0.0,26.0,36.76955262170047,,,897414.8895908269,1892752.1000231765,7607677.0,810.0,20545477.0,690670.1467336841,1461612.6884823814,6843480.0,808.0,1447957.0,206854.4285714285,258935.9740617084,508479.0,5.0,2,0,0,0,-649319241129,128,399303144.9381725,15.996942447106136,967784.0,1208888.0,1183856.7396192288,68850.03237155241,6051052.705275269,0,0,2,0,0,4,1,0,4.0,1252785.0614105456,1181380.207856247,26.0,1
1644,10:37:07,9097633,105926,0,46179688.0,0.0,784816.0,578968.0,761241.0599062035,60956.34632721843,0.0,0.0,0.0,0.0,,,322926.6158325422,754320.5936640362,3453398.0,841.0,9097633.0,322926.6158325422,754320.5936640362,3453398.0,841.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1963296,0,347378060.3898504,0.0,578968.0,784816.0,763404.253379966,59249.2472675948,5027920.719533583,0,0,0,0,0,0,0,0,0.0,817956.1588550535,761241.0599062035,0.0,1
1645,10:37:08,19845607,106359,0,46410168.0,0.0,940608.0,752616.0,915008.9754924251,59529.71782150226,0.0,0.0,0.0,0.0,,,944674.0249509406,2338567.110925418,8943217.0,983.0,19845607.0,944674.0249509406,2338567.110925418,8943217.0,983.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1286045,0,345410555.2246517,0.0,752616.0,940608.0,917571.0139285314,57732.793375245266,5545677.420875058,0,0,0,0,0,0,0,0,0.0,986890.7414646073,915008.9754924251,0.0,1
1646,10:37:09,17630806,181474,8,79429456.0,0.0,1116832.0,918832.0,1093838.2560421717,58306.43956427512,0.0,0.0,0.0,0.0,,,484771.17833215743,1068739.6253585503,5568324.0,859.0,17630760.0,600100.4545226337,1140856.3064585563,5568427.0,860.0,1513639.0,216234.14285714284,295326.99302774464,695254.0,0.0,0,0,0,0,2809866,0,367038373.9949989,5.284773312951724,918832.0,1116832.0,1096073.0156042972,56710.56923194169,5138668.755909255,0,0,0,0,0,0,0,0,1.0,1156209.8306899166,1093838.2560421717,0.0,1
1647,10:37:10,7216562,139699,2,61026472.0,0.0,900544.0,683824.0,875426.5307256032,62865.77258456699,0.0,0.0,0.0,0.0,,,310418.79567463027,579670.3585253623,2178914.0,520.0,7216445.0,310411.1290079636,579612.4764613586,2178845.0,566.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,2043522,80,329528537.5968385,12195.121951219511,683824.0,900544.0,877742.9632641677,61092.82782487757,5235306.334048377,0,0,0,0,1,0,0,0,1.0,926699.829757164,875426.5307256032,0.0,1
